age,duration_latest,count_call_current,days_last_campaign,count_call_previous,evr_quarterly,cpi_monthly,cci_monthly,type_employment,highest_educ,month_last_contacted,Response,civil_status_Cat_1_m***d,civil_status_Cat_2_s***e,civil_status_Cat_3_u***n,home_loan_Cat_1_u***n,home_loan_Cat_2_y***s,personal_loan_Cat_1_u***n,personal_loan_Cat_2_y***s,contact_medium_Cat_1_t***e,dow_last_contacted_Cat_1_m***n,dow_last_contacted_Cat_2_t***u,dow_last_contacted_Cat_3_t***e,dow_last_contacted_Cat_4_w***d,credit_facility_Cat_1_u***n,credit_facility_Cat_2_y***s,previous_campaign_Cat_1_n***t,previous_campaign_Cat_2_s***s
53,10.72488901816834,0.5548258291803478,0,0,-1.7,94.215,-40.3,0.06961058793586154,0.07805255023183925,0.09012244897959183,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,6.081376389863485,0.0,0,0,-0.1,93.2,-42.0,0.10754749869269653,0.11116071428571428,0.1022400919012062,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,5.203853981211152,0.778381109247145,0,0,-2.9,92.963,-40.8,0.11289674568099639,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,6.246720551951048,0.0,0,0,1.4,93.444,-36.1,0.06961058793586154,0.08252674477840041,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,6.281704583508327,0.5548258291803478,0,1,-1.8,93.369,-34.8,0.10205761316872428,0.13615205585725368,0.5142231947483589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,8.24894051080655,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.10654827968923418,0.13615205585725368,0.06405997103671522,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,8.672450807112012,0.0,0,0,1.4,93.918,-42.7,0.08280254777070063,0.11116071428571428,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,12.81710269019213,0.0,0,0,1.4,94.465,-41.8,0.2544338335607094,0.07805255023183925,0.10486891385767791,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,4.84045411147032,0.0,0,0,1.1,93.994,-36.4,0.10238907849829351,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37,8.61898107183786,0.0,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.10416076988395132,0.06405997103671522,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,8.027694779054192,0.5548258291803478,1,3,-1.7,94.027,-38.3,0.12959621024137152,0.1093011688634668,0.10668207202002696,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,9.458242382870107,0.778381109247145,0,0,1.4,93.918,-42.7,0.1430274135876043,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,11.630684566366405,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
35,9.349471984978955,0.90402589939525,0,0,1.4,93.918,-42.7,0.06961058793586154,0.10416076988395132,0.09012244897959183,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80,6.17489499990807,0.0,0,0,-3.4,92.431,-26.9,0.2544338335607094,0.10416076988395132,0.42454394693200664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,5.837362416054056,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.06961058793586154,0.1093011688634668,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,7.271554418683069,0.0,0,0,-1.8,92.893,-46.2,0.10754749869269653,0.11116071428571428,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
43,7.148768004100996,0.5548258291803478,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,11.976113995575213,0.778381109247145,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31,7.171615076655679,0.5548258291803478,0,0,1.4,94.465,-41.8,0.06961058793586154,0.07805255023183925,0.10486891385767791,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33,8.126183116331685,0.0,0,0,1.4,94.465,-41.8,0.10205761316872428,0.13615205585725368,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,10.563599672279313,0.5548258291803478,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61,6.229000699499719,0.90402589939525,0,0,1.4,94.465,-41.8,0.2544338335607094,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32,9.958567278903738,0.778381109247145,1,1,-1.8,92.893,-46.2,0.07694601849090367,0.1093011688634668,0.06405997103671522,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,9.720737824460084,0.5548258291803478,0,0,1.4,93.918,-42.7,0.12959621024137152,0.07805255023183925,0.09012244897959183,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,5.291851615924344,0.0,0,0,-0.1,93.2,-42.0,0.11289674568099639,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,8.970396562170297,0.0,0,0,-0.1,93.2,-42.0,0.10654827968923418,0.1093011688634668,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
66,9.011568882916974,0.0,0,0,-1.8,93.075,-47.1,0.1430274135876043,0.10416076988395132,0.20618556701030927,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58,7.090572341678018,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.2544338335607094,0.11116071428571428,0.1022400919012062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,7.282381087568503,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,8.283842797312863,0.778381109247145,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,10.432951904932724,0.9861469659570709,0,0,1.4,93.918,-42.7,0.06961058793586154,0.10416076988395132,0.09012244897959183,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
50,6.745707559897966,0.0,0,0,1.1,93.994,-36.4,0.10654827968923418,0.10416076988395132,0.06405997103671522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
98,9.30006135751613,0.0,1,2,-3.4,92.431,-26.9,0.2544338335607094,0.10416076988395132,0.42454394693200664,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,6.717788040949584,1.0447286486013656,0,0,1.4,93.444,-36.1,0.10754749869269653,0.1093011688634668,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,5.533832144922912,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.07805255023183925,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,5.726115699454481,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10205761316872428,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22,6.023108294926085,0.0,0,0,-3.4,92.431,-26.9,0.3177441540577717,0.08252674477840041,0.42454394693200664,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,5.748873601460963,0.90402589939525,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,7.271554418683069,0.778381109247145,0,0,-1.8,93.075,-47.1,0.06961058793586154,0.07805255023183925,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,8.66067198610264,0.0,0,0,-0.1,93.2,-42.0,0.12959621024137152,0.1093011688634668,0.1022400919012062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,6.813931822729189,0.0,0,0,1.1,93.994,-36.4,0.10754749869269653,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,8.975581432238629,0.5548258291803478,0,0,1.4,93.918,-42.7,0.07694601849090367,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,7.346239455338186,1.0447286486013656,0,0,1.1,93.994,-36.4,0.10754749869269653,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,6.17489499990807,0.5548258291803478,0,0,1.4,94.465,-41.8,0.06961058793586154,0.10416076988395132,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
48,7.018599445289442,1.1520477307778378,0,0,1.4,94.465,-41.8,0.06961058793586154,0.10416076988395132,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,7.282381087568503,0.5548258291803478,0,0,-0.1,93.2,-42.0,0.11289674568099639,0.13615205585725368,0.1022400919012062,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,10.504755282973772,0.5548258291803478,0,0,1.1,93.994,-36.4,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
42,7.988659801265724,0.0,0,0,1.4,93.918,-42.7,0.11289674568099639,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39,7.367118787909262,0.5548258291803478,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57,9.183947779494561,0.5548258291803478,0,0,1.4,94.465,-41.8,0.10754749869269653,0.11116071428571428,0.10486891385767791,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,10.236536205802341,0.0,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,8.73621521557998,0.5548258291803478,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
41,9.331618285137493,0.0,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,4.188129495463604,0.9861469659570709,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.08252674477840041,0.20618556701030927,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,6.511187512881285,1.0889861982510358,0,0,1.4,93.444,-36.1,0.11289674568099639,0.13615205585725368,0.10668207202002696,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,5.7936142977623755,0.5548258291803478,0,0,1.4,93.918,-42.7,0.12959621024137152,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,7.748023938915658,0.778381109247145,0,0,-1.8,92.893,-46.2,0.08280254777070063,0.10416076988395132,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,8.162969287248227,0.0,0,0,-0.1,93.2,-42.0,0.10754749869269653,0.14285714285714285,0.1022400919012062,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,8.220636251830179,0.5548258291803478,0,0,1.4,93.918,-42.7,0.1430274135876043,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31,4.876594278940054,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.13615205585725368,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,6.675201439248026,0.5548258291803478,1,1,-1.8,92.893,-46.2,0.11289674568099639,0.13615205585725368,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69,7.883930470783177,0.0,0,0,-3.4,92.379,-29.8,0.2544338335607094,0.1093011688634668,0.45397489539748953,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,8.09632576793529,0.0,0,0,1.1,93.994,-36.4,0.1430274135876043,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,8.21350590913506,0.5548258291803478,0,0,1.4,93.918,-42.7,0.06961058793586154,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33,7.006366211493945,0.0,0,0,1.4,93.918,-42.7,0.10754749869269653,0.11116071428571428,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,8.18476309135003,0.0,0,0,-1.8,92.893,-46.2,0.07694601849090367,0.11116071428571428,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,10.163341847487507,0.0,0,0,-3.4,92.431,-26.9,0.12959621024137152,0.1093011688634668,0.42454394693200664,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,9.231051563357045,0.0,0,0,-1.8,92.893,-46.2,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,5.014468750357569,0.0,0,0,1.4,94.465,-41.8,0.06961058793586154,0.10416076988395132,0.10486891385767791,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,7.303874848337398,0.0,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.13615205585725368,0.20618556701030927,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,6.8406173293527885,0.5548258291803478,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,7.171615076655679,0.0,0,0,-1.8,92.893,-46.2,0.11289674568099639,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34,4.727548489453146,0.0,0,1,-1.8,92.893,-46.2,0.10754749869269653,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,7.940920489946561,0.5548258291803478,0,0,1.1,93.994,-36.4,0.12959621024137152,0.1093011688634668,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,4.0228145253814525,0.0,0,0,-1.7,94.215,-40.3,0.1430274135876043,0.13615205585725368,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,7.293154377168089,0.90402589939525,0,1,-1.8,92.893,-46.2,0.12959621024137152,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,4.188129495463604,1.1238078248658743,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.10416076988395132,0.06405997103671522,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,7.238748388766008,0.90402589939525,0,0,1.4,93.918,-42.7,0.07694601849090367,0.1093011688634668,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,6.023108294926085,0.5548258291803478,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,9.500455785470972,0.0,0,0,1.1,93.994,-36.4,0.07694601849090367,0.1093011688634668,0.06405997103671522,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,6.82731656404983,0.90402589939525,0,0,1.4,93.918,-42.7,0.06961058793586154,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34,6.689493103924109,0.0,0,0,1.4,94.465,-41.8,0.12959621024137152,0.13615205585725368,0.10486891385767791,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28,7.260673800472151,0.5548258291803478,0,0,1.1,93.994,-36.4,0.10205761316872428,0.07805255023183925,0.06405997103671522,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,8.424985640028622,0.0,0,0,-1.8,93.075,-47.1,0.06961058793586154,0.08252674477840041,0.20618556701030927,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50,7.137253477902497,0.0,0,0,1.4,93.918,-42.7,0.08280254777070063,0.14285714285714285,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44,10.672202105164871,0.778381109247145,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.08252674477840041,0.06405997103671522,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
58,8.781544563056363,0.90402589939525,0,0,-2.9,92.201,-31.4,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58,5.375953702608212,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,7.791379074109545,0.0,0,0,-1.8,93.075,-47.1,0.12959621024137152,0.1093011688634668,0.20618556701030927,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
48,5.815609473933736,0.778381109247145,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,9.766348819149439,0.5548258291803478,0,0,-1.8,92.893,-46.2,0.06961058793586154,0.07805255023183925,0.06405997103671522,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42,7.658723446203586,0.778381109247145,0,0,1.4,94.465,-41.8,0.07694601849090367,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
51,5.111552363313224,0.0,0,0,1.4,93.444,-36.1,0.12959621024137152,0.13615205585725368,0.10668207202002696,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50,8.227744741019658,0.0,0,0,1.4,94.465,-41.8,0.12959621024137152,0.1093011688634668,0.10486891385767791,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,8.162969287248227,0.9861469659570709,0,0,1.4,93.444,-36.1,0.06961058793586154,0.10416076988395132,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,6.366631813748505,0.5548258291803478,0,0,1.4,93.444,-36.1,0.10754749869269653,0.13615205585725368,0.10668207202002696,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,9.662544481767686,0.0,0,0,-1.8,93.075,-47.1,0.07694601849090367,0.1093011688634668,0.20618556701030927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,7.980772236350328,0.0,0,0,1.4,93.918,-42.7,0.12959621024137152,0.1093011688634668,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,7.537035029938079,0.0,0,0,-3.4,92.649,-30.1,0.10654827968923418,0.13615205585725368,0.1022400919012062,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,9.116447024634416,0.5548258291803478,0,0,1.4,93.918,-42.7,0.10205761316872428,0.11116071428571428,0.09012244897959183,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,6.399642190172347,0.0,0,0,-2.9,92.469,-33.6,0.10754749869269653,0.13615205585725368,0.09012244897959183,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28,8.126183116331685,0.5548258291803478,0,0,1.4,93.918,-42.7,0.10654827968923418,0.1093011688634668,0.09012244897959183,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,7.018599445289442,0.0,0,0,1.4,93.444,-36.1,0.10754749869269653,0.11116071428571428,0.10668207202002696,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,9.909180469504156,0.0,0,0,-0.1,93.2,-42.0,0.06961058793586154,0.10416076988395132,0.1022400919012062,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30,8.027694779054192,0.5548258291803478,0,1,-0.1,93.2,-42.0,0.12959621024137152,0.13615205585725368,0.1022400919012062,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,10.091345393740957,0.0,0,0,1.4,93.918,-42.7,0.10654827968923418,0.07805255023183925,0.09012244897959183,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
